player_id,player_url,player_position,wage,height_cm,weight_kg,bmi,player_age,league_country,final_year_contract,nationality,preferred_foot,body_type,attack_work_rate,defence_work_rate,pace,shooting,passing,dribbling,defending,physic,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_jumping,power_stamina,power_strength,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,minutes_per_match,games_missed,injury,injury_category
259475,https://www.transfermarkt.com/jake-hollman/profil/spieler/811400,Centre-Midfield,750,176,70,22.6,21,Australia,No,Australia,Right,Lean,Medium,Medium,71,54,58,66,57,59,75,67,80,61,78,52,72,50,69,62,58,59,52,60,66.35,0,none,Low-risk
266525,https://www.transfermarkt.com/ismail-cokcalis/profil/spieler/330806,Fullback,2000,180,75,23.15,23,Türkiye,No,Türkiye,Right,Normal,Medium,Medium,71,30,46,62,57,60,74,69,69,56,73,60,63,58,60,58,59,39,45,48,79.8,0,none,Low-risk
189881,https://www.transfermarkt.com/chris-smalling/profil/spieler/103427,Centre-Back,88000,194,81,21.52,33,Italy,No,England,Right,Lean,Medium,High,62,47,58,62,87,82,52,71,54,87,43,83,75,85,84,84,51,56,52,88,55.75,2,Groin injury,Low-risk
189053,https://www.transfermarkt.com/francesco-caputo/profil/spieler/84765,Attacker,10000,181,77,23.5,35,Italy,No,Italy,Right,Lean,Medium,Low,74,77,62,76,30,64,77,72,84,78,79,81,65,67,50,14,81,65,78,72,64.95,8,Ankle injury,High-risk
228336,https://www.transfermarkt.com/florian-grillitsch/profil/spieler/195736,Centre-Midfield,29000,187,77,22.02,27,Germany,No,Austria,Right,Lean,Medium,Medium,64,60,76,75,73,66,61,67,67,78,64,71,69,71,50,79,70,80,50,78,76.55,6,"Hamstring injury,Thigh problems",High-risk
253016,https://www.transfermarkt.com/ernest-boahene/profil/spieler/709445,Fullback,750,172,73,24.68,24,Norway,Yes,Ghana,Right,Normal,Medium,Medium,75,44,53,60,55,60,73,77,70,56,78,56,64,58,60,58,51,53,40,55,0,0,none,Low-risk
213414,https://www.transfermarkt.com/william-troost-ekong/profil/spieler/192875,Centre-Back,850,191,92,25.22,29,Greece,No,Nigeria,Right,Normal,Low,Medium,58,32,44,43,72,77,51,63,32,62,55,80,65,84,76,73,30,41,40,69,85.23,0,none,Low-risk
266127,https://www.transfermarkt.com/lewis-hall/profil/spieler/670858,Fullback,6000,179,71,22.16,18,England,Yes,England,Left,Normal,Medium,High,66,54,65,68,63,56,71,61,74,65,76,60,59,52,60,68,62,65,55,65,43.95,0,none,Low-risk
219391,https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,Centre-Midfield,30000,182,76,22.94,30,Spain,No,Argentina,Right,Normal,Medium,High,60,73,74,74,75,74,61,60,62,76,68,69,75,70,82,77,74,76,64,80,69.65,0,none,Low-risk
179543,https://www.transfermarkt.com/amin-nouri/profil/spieler/89647,Fullback,850,180,77,23.77,34,Norway,No,Norway,Right,Normal,Medium,Medium,61,48,55,62,58,64,60,61,62,60,73,58,63,63,71,61,59,45,47,63,55.79,0,none,Low-risk
260247,https://www.transfermarkt.com/morgan-rogers/profil/spieler/503743,Attacker,7000,187,80,22.88,20,England,No,England,Right,Normal,High,Medium,77,64,60,68,40,65,74,79,58,59,55,69,64,74,43,34,62,64,60,60,61.25,0,none,Low-risk
266148,https://www.transfermarkt.com/corey-hollman/profil/spieler/890186,Centre-Midfield,850,180,72,22.22,19,Australia,Yes,Australia,Left,Lean,High,Medium,71,48,54,56,48,55,69,73,63,49,68,55,56,56,52,45,50,57,48,51,67.17,0,none,Low-risk
255125,https://www.transfermarkt.com/azzedine-ounahi/profil/spieler/593482,Centre-Midfield,30000,182,62,18.72,23,France,No,Morocco,Right,Lean,High,High,64,63,72,78,64,69,63,64,75,75,68,66,85,65,62,67,73,76,57,76,56.23,0,none,Low-risk
237563,https://www.transfermarkt.com/aliou-badji/profil/spieler/479589,Attacker,6000,189,75,21,25,Türkiye,No,Senegal,Right,Lean,Medium,Low,87,69,44,67,26,85,85,88,73,52,58,94,86,86,79,16,71,59,53,65,24.87,0,none,Low-risk
264483,https://www.transfermarkt.com/eyad-madani/profil/spieler/1184429,Centre-Midfield,3000,177,66,21.07,21,Saudi Arabia,Yes,Saudi Arabia,Right,Lean,Medium,Medium,61,39,48,52,51,53,60,62,55,52,72,43,56,52,52,54,51,50,36,40,10,0,none,Low-risk
276754,https://www.transfermarkt.com/giacomo-corona/profil/spieler/909894,Attacker,650,195,83,21.83,19,Italy,Yes,Italy,Right,Normal,High,Medium,72,59,55,62,40,71,70,74,60,55,55,74,55,77,73,34,58,57,61,55,4,0,none,Low-risk
245364,https://www.transfermarkt.com/nabil-alioui/profil/spieler/344607,Attacker,9000,175,64,20.9,24,France,Yes,France,Right,Lean,Medium,Low,70,69,65,73,27,58,58,80,80,64,77,61,62,64,36,25,67,63,62,68,57.74,2,Fitness,Low-risk
211147,https://www.transfermarkt.com/valentino-lazaro/profil/spieler/186368,Wide-Midfield,26000,180,73,22.53,27,Italy,No,Austria,Right,Lean,Medium,Medium,74,69,73,74,64,66,78,70,80,75,77,68,67,66,65,67,75,72,67,76,56.69,0,none,Low-risk
237499,https://www.transfermarkt.com/abdelhamid-sabiri/profil/spieler/340394,Centre-Midfield,25000,186,80,23.12,26,Italy,Yes,Morocco,Right,Normal,Medium,Medium,59,69,68,75,56,64,68,51,77,70,63,72,67,67,53,51,67,68,57,67,0,0,none,Low-risk
240753,https://www.transfermarkt.com/amine-gouiri/profil/spieler/418659,Attacker,49000,181,83,25.34,23,France,No,Algeria,Right,Normal,Medium,Low,76,81,76,80,45,71,80,73,76,77,72,80,72,73,61,44,82,76,78,78,64.68,0,none,Low-risk
242914,https://www.transfermarkt.com/keito-nakamura/profil/spieler/405397,Attacker,19000,180,75,23.15,22,France,No,Japan,Right,Normal,High,Medium,76,74,71,75,41,71,77,75,77,69,70,71,81,70,61,41,73,72,59,73,55.52,6,Ankle sprain,High-risk
272612,https://www.transfermarkt.com/brajan-gruda/profil/spieler/700106,Attacker,3000,178,70,22.09,19,Germany,No,Germany,Left,Normal,Medium,Medium,68,64,55,67,28,48,70,67,70,55,71,56,48,52,36,26,58,51,65,54,60,2,"muscular problems,Hip flexor problems",Low-risk
211879,https://www.transfermarkt.com/janik-haberer/profil/spieler/177779,Centre-Midfield,32000,186,79,22.84,29,Germany,No,Germany,Right,Lean,Medium,Medium,63,67,72,75,63,71,62,63,68,77,59,64,78,67,73,73,69,76,61,71,59.67,2,Thigh problems,Low-risk
211395,https://www.transfermarkt.com/abdullah-al-salem/profil/spieler/270377,Attacker,3000,183,78,23.29,30,Saudi Arabia,No,Saudi Arabia,Right,Lean,Medium,Low,59,61,58,59,52,68,60,59,58,58,52,69,62,74,59,54,62,64,60,60,30.35,0,none,Low-risk
223265,https://www.transfermarkt.com/mikey-devlin/profil/spieler/173192,Centre-Back,1000,188,79,22.35,29,Scotland,Yes,Scotland,Right,Normal,Low,Medium,46,28,38,44,61,65,39,52,57,57,51,67,38,77,70,59,25,34,37,52,81.49,0,none,Low-risk
204884,https://www.transfermarkt.com/benjamin-mendy/profil/spieler/157495,Fullback,18000,185,85,24.84,28,France,No,France,Left,Stocky,High,Medium,72,53,74,73,73,67,68,75,67,69,63,76,38,77,74,73,72,74,48,73,47.2,0,none,Low-risk
242238,https://www.transfermarkt.com/oumar-solet/profil/spieler/463665,Centre-Back,15000,192,88,23.87,23,Austria,No,France,Right,Normal,Medium,High,81,43,57,67,75,85,74,86,65,70,36,84,84,88,77,75,59,56,42,69,76.46,13,"Hamstring injury,Thigh problems,Knee problems",High-risk
245338,https://www.transfermarkt.com/thomas-van-den-belt/profil/spieler/412941,Centre-Midfield,8000,181,67,20.45,22,Netherlands,No,Netherlands,Right,Normal,High,Medium,58,64,67,68,63,68,59,57,68,67,71,61,80,65,62,64,73,68,48,64,28.45,10,Hamstring injury,High-risk
215455,https://www.transfermarkt.com/bruno-petkovic/profil/spieler/256358,Attacker,1000,193,88,23.62,28,Croatia,Yes,Croatia,Right,Normal,Medium,Low,72,72,77,78,39,76,69,75,73,67,47,90,68,90,48,23,63,84,86,79,84.16,0,none,Low-risk
274406,https://www.transfermarkt.com/pontus-dahbo/profil/spieler/1065043,Centre-Midfield,500,185,78,22.79,18,Sweden,No,Sweden,Left,Normal,High,Medium,72,57,54,64,41,54,75,70,76,40,76,51,65,52,46,38,52,55,46,56,36.61,0,none,Low-risk
212879,https://www.transfermarkt.com/sven-michel/profil/spieler/186988,Attacker,21000,177,78,24.9,32,Germany,No,Germany,Left,Normal,High,Medium,72,73,66,74,34,72,77,68,76,74,75,73,77,71,68,32,74,64,63,67,28.22,2,Muscle strain,Low-risk
239200,https://www.transfermarkt.com/tibor-halilovic/profil/spieler/324957,Centre-Midfield,500,175,68,22.2,28,Croatia,No,Croatia,Right,Normal,High,Medium,59,60,66,67,62,71,71,50,71,63,78,67,79,66,72,59,62,72,50,64,31.05,0,none,Low-risk
193177,https://www.transfermarkt.com/adama-traore/profil/spieler/204103,Attacker,2000,170,73,25.26,27,England,Yes,Spain,Left,Normal,Medium,Medium,73,53,59,64,59,75,73,73,78,59,82,73,76,77,71,60,56,57,51,60,23.61,25,"Hamstring injury,Hamstring injury",High-risk
232223,https://www.transfermarkt.com/konstantinos-tsimikas/profil/spieler/338070,Fullback,80000,179,70,21.85,27,England,No,Greece,Left,Normal,High,High,80,56,72,75,72,75,83,78,77,74,73,77,77,71,80,73,72,69,54,70,58.6,0,none,Low-risk
257264,https://www.transfermarkt.com/oscar-vilhelmsson/profil/spieler/673071,Attacker,5000,188,77,21.79,19,Germany,No,Sweden,Left,Normal,Medium,Medium,74,63,44,64,29,66,69,78,59,60,48,71,71,67,58,20,68,37,52,65,51.48,0,none,Low-risk
224520,https://www.transfermarkt.com/ryan-kent/profil/spieler/279457,Attacker,34000,172,65,21.97,26,Türkiye,No,England,Right,Normal,High,Medium,89,68,72,81,42,64,90,88,91,72,87,68,81,52,70,43,71,75,52,70,40.89,0,none,Low-risk
248855,https://www.transfermarkt.com/japhet-sery-larsen/profil/spieler/403690,Centre-Back,1000,185,78,22.79,24,Norway,No,Denmark,Right,Lean,Medium,Medium,78,41,56,62,64,74,75,80,70,65,75,81,74,76,65,64,48,45,43,62,71.44,0,none,Low-risk
272655,https://www.transfermarkt.com/alexander-fesshaie/profil/spieler/944083,Attacker,850,179,67,20.91,20,Sweden,No,Sweden,Left,Lean,Medium,Medium,74,53,46,62,25,44,73,75,76,48,76,51,42,45,43,20,54,48,51,55,0,0,none,Low-risk
274934,https://www.transfermarkt.com/david-watson/profil/spieler/931102,Centre-Midfield,500,175,68,22.2,18,Scotland,No,Scotland,Right,Lean,Medium,High,63,44,54,62,56,61,59,66,60,62,72,55,68,55,70,61,53,59,45,49,65.96,0,none,Low-risk
251532,https://www.transfermarkt.com/meschack-elia/profil/spieler/423678,Attacker,19000,173,67,22.39,25,Switzerland,No,DR Congo,Right,Normal,High,Medium,93,71,67,77,26,69,93,93,90,69,87,77,78,69,58,21,76,72,60,72,79.14,0,none,Low-risk
276810,https://www.transfermarkt.com/abdullah-al-qahtani/profil/spieler/315632,Centre-Midfield,2000,170,60,20.76,26,Saudi Arabia,No,Saudi Arabia,Right,Lean,Medium,Medium,72,32,43,51,44,52,68,76,77,43,66,40,58,49,54,47,45,40,31,40,27.05,0,none,Low-risk
257204,https://www.transfermarkt.com/sinaly-diomande/profil/spieler/702441,Centre-Back,23000,184,74,21.86,22,France,No,Cote d'Ivoire,Right,Normal,Medium,Medium,66,46,61,58,73,76,58,73,57,71,57,79,68,78,78,71,39,59,45,73,89,0,none,Low-risk
277293,https://www.transfermarkt.com/adedire-mebude/profil/spieler/719672,Attacker,1000,189,75,21,19,Belgium,No,Scotland,Right,Lean,Medium,Medium,73,61,46,66,24,54,76,70,72,57,60,62,59,58,38,25,54,55,63,60,31.67,0,none,Low-risk
232823,https://www.transfermarkt.com/hayao-kawabe/profil/spieler/262489,Centre-Midfield,11000,178,70,22.09,27,Belgium,No,Japan,Right,Lean,Medium,Medium,82,69,69,72,65,73,81,82,80,70,80,72,90,69,61,68,72,70,48,68,75.62,0,none,Low-risk
266041,https://www.transfermarkt.com/luca-koleosho/profil/spieler/745461,Attacker,5000,175,67,21.88,18,England,No,Italy,Right,Lean,High,Medium,85,59,59,74,30,47,86,84,86,55,78,56,54,40,55,26,58,55,51,59,65.73,24,Knee injury,High-risk
247497,https://www.transfermarkt.com/armel-bella-kotchap/profil/spieler/467563,Centre-Back,24000,190,87,24.1,21,Netherlands,Yes,Germany,Right,Stocky,Medium,Medium,78,25,50,50,74,77,71,83,55,63,61,87,65,86,66,77,29,46,33,57,41.17,0,none,Low-risk
257570,https://www.transfermarkt.com/jannes-wieckhoff/profil/spieler/447801,Fullback,1000,188,75,21.22,22,Netherlands,No,Germany,Right,Lean,High,Medium,75,44,55,61,56,58,74,75,67,60,68,59,64,57,51,60,55,51,35,49,76.53,5,Hamstring injury,Low-risk
222165,https://www.transfermarkt.com/emil-hansson/profil/spieler/276002,Attacker,6000,172,68,22.99,25,Netherlands,Yes,Sweden,Right,Lean,High,Low,77,65,68,73,35,52,77,77,84,67,85,58,66,49,38,24,60,74,60,68,76.96,8,Calf injury,High-risk
214937,https://www.transfermarkt.com/lucas-villalba/profil/spieler/240913,Centre-Back,14000,177,73,23.3,29,Brazil,Yes,Argentina,Left,Normal,Medium,Medium,82,58,70,73,77,75,81,83,76,72,68,82,69,76,80,79,69,65,42,75,29,1,Ligament injury,Low-risk
236792,https://www.transfermarkt.com/tomas-soucek/profil/spieler/283628,Centre-Midfield,69000,192,86,23.33,28,England,No,Czech Republic,Right,Lean,High,Medium,56,70,71,70,80,83,51,60,49,78,48,83,87,84,77,81,74,72,70,73,76.85,0,none,Low-risk
210556,https://www.transfermarkt.com/lucas-joao/profil/spieler/234787,Attacker,15000,192,80,21.7,29,Qatar,No,Angola,Right,Normal,Medium,Low,68,72,61,70,26,65,60,74,66,62,48,78,46,83,40,22,68,69,60,65,89.42,0,none,Low-risk
251616,https://www.transfermarkt.com/david-carmo/profil/spieler/498237,Centre-Back,11000,196,89,23.17,23,Greece,No,Angola,Left,Normal,High,Medium,54,28,54,51,77,81,54,54,35,73,32,75,63,92,77,77,22,53,38,70,94.5,0,none,Low-risk
264862,https://www.transfermarkt.com/maghnes-akliouche/profil/spieler/745200,Centre-Midfield,13000,183,63,18.81,21,France,No,France,Left,Lean,Medium,Medium,72,60,65,73,45,56,70,74,77,65,75,58,57,58,47,41,63,67,57,66,56.81,0,none,Low-risk
271400,https://www.transfermarkt.com/igor-paixao/profil/spieler/653610,Attacker,17000,168,65,23.03,23,Netherlands,No,Brazil,Right,Lean,High,Medium,86,69,71,80,32,65,89,84,86,78,86,91,74,62,53,22,74,73,64,70,65.09,2,Hamstring injury,Low-risk
228591,https://www.transfermarkt.com/carlens-arcus/profil/spieler/371686,Fullback,9000,176,73,23.57,27,Netherlands,No,Haiti,Right,Normal,Medium,Medium,75,43,65,66,67,74,74,76,66,68,77,77,79,73,69,65,65,64,42,65,73.13,4,Ankle injury,Low-risk
276899,https://www.transfermarkt.com/zinedin-smajlovic/profil/spieler/958649,Centre-Back,1000,191,87,23.85,19,Italy,No,Sweden,Right,Normal,Medium,Medium,64,31,33,40,49,63,65,64,42,49,44,70,47,71,59,45,16,22,44,35,0,0,none,Low-risk
193143,https://www.transfermarkt.com/roderick-miranda/profil/spieler/87856,Centre-Back,5000,191,85,23.3,32,Australia,No,Portugal,Right,Normal,Low,High,36,36,52,52,68,83,39,34,34,65,31,72,79,89,77,68,41,37,20,64,91.83,0,none,Low-risk
199451,https://www.transfermarkt.com/wissam-ben-yedder/profil/spieler/146854,Attacker,80000,170,68,23.53,32,France,Yes,France,Right,Unique,High,Low,80,84,78,87,39,68,81,80,91,83,91,81,72,68,62,44,88,80,85,85,73.59,0,none,Low-risk
243721,https://www.transfermarkt.com/dylan-wenzel-halls/profil/spieler/582754,Attacker,1000,175,70,22.86,25,Australia,No,Australia,Right,Lean,High,Low,83,64,53,66,24,63,81,84,85,49,70,73,67,62,56,23,63,62,60,65,46.75,0,none,Low-risk
222077,https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,Centre-Midfield,105000,185,75,21.91,25,Italy,No,Italy,Right,Lean,Medium,High,67,70,80,78,79,80,65,68,65,80,59,76,89,77,77,78,68,82,60,82,83.58,0,none,Low-risk
277672,https://www.transfermarkt.com/oliver-braude/profil/spieler/869067,Fullback,800,166,60,21.77,19,Netherlands,Yes,Norway,Right,Lean,Medium,Medium,62,46,57,55,49,50,65,60,56,55,61,46,59,41,61,48,57,49,52,47,76.28,0,none,Low-risk
263583,https://www.transfermarkt.com/onur-ergun/profil/spieler/293998,Centre-Midfield,8000,185,77,22.5,30,Türkiye,Yes,Türkiye,Right,Normal,Medium,Medium,57,63,63,63,66,72,60,55,64,67,66,74,72,73,68,66,63,63,77,69,47.77,0,none,Low-risk
257020,https://www.transfermarkt.com/morgan-guilavogui/profil/spieler/691786,Attacker,24000,189,82,22.96,25,France,No,Guinea,Right,Lean,High,Medium,80,70,66,70,32,70,78,82,84,73,35,82,69,74,59,28,74,71,61,73,23.64,0,none,Low-risk
246991,https://www.transfermarkt.com/liam-scales/profil/spieler/439497,Centre-Back,11000,188,85,24.05,24,Scotland,No,Ireland,Left,Normal,Medium,Medium,64,54,60,60,63,74,64,64,56,58,60,77,64,79,71,63,55,59,31,63,89.2,0,none,Low-risk
256748,https://www.transfermarkt.com/jeppe-kjaer/profil/spieler/660979,Centre-Midfield,800,174,65,21.47,20,Norway,No,Denmark,Left,Lean,High,Medium,74,51,57,66,32,46,73,75,82,46,81,46,48,46,42,33,54,58,58,60,0,0,none,Low-risk
210897,https://www.transfermarkt.com/chancel-mbemba/profil/spieler/203348,Centre-Back,45000,182,81,24.45,28,France,No,DR Congo,Right,Normal,High,High,73,55,65,67,80,81,71,75,67,79,64,87,77,82,81,78,64,63,41,73,85.1,4,Knee injury,Low-risk
260942,https://www.transfermarkt.com/david-datro-fofana/profil/spieler/787232,Attacker,27000,181,82,25.03,20,England,Yes,Cote d'Ivoire,Right,Normal,Medium,Low,84,64,52,70,22,69,85,84,81,63,81,84,63,76,55,15,69,48,56,63,0,0,none,Low-risk
258812,https://www.transfermarkt.com/tim-siersleben/profil/spieler/337092,Centre-Back,13000,187,80,22.88,23,Germany,No,Germany,Left,Normal,Low,Medium,52,33,48,55,71,71,59,47,55,70,58,80,63,75,68,71,26,36,43,63,65.25,0,none,Low-risk
193474,https://www.transfermarkt.com/idrissa-gueye/profil/spieler/126665,Centre-Midfield,37000,174,66,21.8,33,England,Yes,Senegal,Right,Lean,Low,High,61,60,66,72,80,70,66,56,78,76,76,70,80,60,83,86,51,60,55,74,70.93,0,none,Low-risk
199865,https://www.transfermarkt.com/pietro-perdichizzi/profil/spieler/138331,Centre-Back,4000,182,74,22.34,30,Belgium,Yes,Belgium,Left,Lean,Medium,Medium,64,34,54,53,65,68,62,65,66,62,69,71,63,69,72,65,28,33,40,52,89.71,0,none,Low-risk
220534,https://www.transfermarkt.com/sebastiano-luperto/profil/spieler/278531,Centre-Back,10000,191,75,20.56,26,Italy,No,Italy,Left,Lean,Low,Medium,64,58,62,64,76,71,63,64,62,75,72,78,67,72,74,76,54,53,46,70,89.67,0,none,Low-risk
208053,https://www.transfermarkt.com/dimitrios-pelkas/profil/spieler/212832,Centre-Midfield,19000,175,73,23.84,29,Türkiye,Yes,Greece,Right,Lean,High,Medium,74,68,72,75,44,58,76,73,85,65,88,62,70,51,60,40,73,73,66,69,54.36,3,"Calf injury,Fitness",Low-risk
274689,https://www.transfermarkt.com/maksim-kasalovic/profil/spieler/1110737,Centre-Midfield,500,182,65,19.62,20,Australia,Yes,Australia,Right,Lean,Medium,High,59,42,47,51,49,51,62,56,54,51,67,44,48,51,57,49,43,49,34,46,0,0,none,Low-risk
262473,https://www.transfermarkt.com/souffian-el-karouani/profil/spieler/541134,Fullback,6000,178,74,23.36,22,Netherlands,No,Morocco,Left,Normal,High,Medium,75,42,61,66,62,67,76,74,73,66,71,66,83,59,69,60,52,60,45,66,84.15,0,none,Low-risk
178287,https://www.transfermarkt.com/scott-arfield/profil/spieler/55291,Centre-Midfield,4000,179,80,24.97,35,United States,Yes,Canada,Right,Normal,High,Medium,43,68,70,70,65,63,42,44,69,66,73,58,56,64,72,67,72,70,63,74,26.79,0,none,Low-risk
270669,https://www.transfermarkt.com/kas-de-wit/profil/spieler/576098,Centre-Midfield,1000,175,65,21.22,19,Netherlands,No,Netherlands,Right,Normal,Medium,Medium,69,48,58,64,40,46,69,69,64,57,74,51,52,45,42,24,47,59,57,58,0,0,none,Low-risk
239367,https://www.transfermarkt.com/robin-hack/profil/spieler/284010,Attacker,17000,178,72,22.72,24,Germany,No,Germany,Right,Lean,High,Low,81,65,65,75,33,52,84,78,87,72,86,60,76,45,38,29,68,66,58,68,47.27,1,Foot injury,Low-risk
258619,https://www.transfermarkt.com/johann-lepenant/profil/spieler/585973,Centre-Midfield,17000,176,71,22.92,20,France,No,France,Right,Lean,Medium,Medium,70,56,67,71,69,70,71,69,80,70,78,67,78,66,69,70,55,65,46,66,41.67,14,Knee injury,High-risk
246795,https://www.transfermarkt.com/yousef-al-harbi/profil/spieler/478533,Centre-Midfield,4000,170,65,22.49,26,Saudi Arabia,Yes,Saudi Arabia,Right,Lean,Low,Medium,61,37,51,59,54,61,63,60,60,55,78,57,55,60,72,56,48,58,50,49,4.67,0,none,Low-risk
211826,https://www.transfermarkt.com/rafael-czichos/profil/spieler/84150,Centre-Back,7000,187,86,24.59,34,United States,Yes,Germany,Left,Stocky,Medium,Medium,58,47,59,61,73,77,51,64,55,67,60,78,67,82,77,73,43,47,36,75,84.21,0,none,Low-risk
255742,https://www.transfermarkt.com/reo-hatate/profil/spieler/496656,Centre-Midfield,53000,171,70,23.94,25,Scotland,No,Japan,Right,Normal,High,High,74,74,75,80,65,66,78,70,83,78,89,69,76,63,60,69,79,78,54,81,61.33,40,"Calf injury,Hamstring injury,Calf muscle tear",High-risk
248564,https://www.transfermarkt.com/zakaria-aboukhlal/profil/spieler/393238,Attacker,19000,179,73,22.78,23,France,No,Morocco,Left,Normal,High,Medium,85,72,69,75,41,76,86,84,85,71,75,74,90,72,68,20,72,71,65,68,57,0,none,Low-risk
201993,https://www.transfermarkt.com/alexander-ruud-tveter/profil/spieler/146803,Attacker,1000,190,86,23.82,33,Norway,No,Norway,Left,Normal,High,Medium,54,68,59,60,33,74,54,54,53,61,59,75,67,83,61,37,62,61,55,65,81.07,0,none,Low-risk
266755,https://www.transfermarkt.com/vladyslav-dubinchak/profil/spieler/366723,Fullback,500,173,62,20.72,25,Ukraine,No,Ukraine,Left,Lean,High,High,77,45,69,70,67,56,79,75,73,65,82,56,71,45,67,67,66,67,34,63,79.41,0,none,Low-risk
243603,https://www.transfermarkt.com/lars-ranger/profil/spieler/545648,Fullback,1000,176,73,23.57,25,Norway,Yes,Norway,Right,Normal,High,Medium,83,49,55,63,57,70,84,82,77,57,77,73,78,67,68,57,57,51,42,56,0,0,none,Low-risk
213094,https://www.transfermarkt.com/storm-roux/profil/spieler/175699,Fullback,850,181,71,21.67,30,Australia,Yes,New Zealand,Right,Lean,Medium,Medium,75,42,51,60,56,75,77,74,76,57,57,82,79,78,61,57,57,51,38,54,68.27,1,Leg injury,Low-risk
277246,https://www.transfermarkt.com/diego-van-oorschot/profil/spieler/989998,Attacker,500,173,65,21.72,17,Netherlands,No,Netherlands,Right,Lean,Medium,Medium,75,58,48,58,28,40,77,74,77,52,78,51,42,37,40,25,47,52,56,53,5.75,0,none,Low-risk
244398,https://www.transfermarkt.com/harouna-sy/profil/spieler/524677,Fullback,2000,170,75,25.95,27,Portugal,Yes,France,Left,Stocky,High,Medium,75,38,52,62,60,71,73,77,76,59,82,67,83,71,59,63,58,47,36,62,11,0,none,Low-risk
